"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"2153"	108.88518625	115.115086875	134.3389875	103.419868125	121.3614175	103.026641875	100.031224375	119.959475	106.682618125	147.6240125	108.0757625	93.783171875	98.7294325	101.948484375	117.9325325	174.433775
"2154"	503.21096875	461.48621875	491.7531375	504.176375	492.623575	485.7825	452.43648125	450.0908	509.67204375	505.4173875	501.23079375	470.42285	468.70576875	488.75139375	565.13405	491.7531375
"2155"	317.67760625	248.19821875	259.820325	291.603375	343.61689375	244.0621375	338.406425	313.2156125	321.8902125	287.810125	308.371	308.7176375	276.88428125	303.5324625	307.53738125	256.3708875
"2156"	159.06618125	200.12188125	141.84931875	154.33251875	157.20018125	149.94389375	184.07925	206.34208125	212.4794125	154.8331625	240.62743125	142.98675625	181.454575	192.2589625	169.74123125	188.5052
"2157"	72.780904375	78.32781	94.108569375	101.053881875	93.444519375	76.26549	70.216421875	109.355926875	112.90617375	121.07139875	82.863760625	80.59057125	86.16304625	74.55204375	115.685540625	131.8763375
"2158"	1659.4333125	2013.5438125	2058.2325625	1877.3805625	2489.4255625	1811.995	2114.1111875	1599.218375	1764.9110625	2213.996	1887.124375	2099.224	1887.124375	1619.6649375	1891.7969375	2074.4113125
"2159"	384.3388875	432.50823125	413.5046	401.3315125	409.95545625	418.880375	449.24485625	396.184075	402.96745	398.06344375	425.2543375	382.4423125	413.99046875	445.2691875	476.132925	368.799725
"2160"	308.0154625	300.00816875	332.8638875	408.61395625	329.7518125	350.76154375	246.7092125	365.7840875	382.83941875	318.1764625	336.33953125	288.18315625	307.01946875	352.26024375	414.7609125	319.9226375
"2161"	146.9806	148.5729625	132.50091875	137.36954375	128.88545625	148.1979875	130.09720625	139.8568	139.644175	119.85361875	158.2533125	127.1607875	126.06771875	155.6732125	133.27538125	150.46824375
"2162"	144.50574375	137.36954375	148.70446875	127.8595875	122.8861325	189.859025	165.30901875	152.42391875	152.94439375	150.91515625	162.03883125	181.81235625	145.66103125	157.86830625	164.82031875	149.722725
"2163"	1332.8420125	1374.5466	1213.21278125	1301.07896875	1391.1089875	1445.8368125	1404.06320625	1306.6284	1374.5466	1416.4337625	1357.25375	1515.8055625	1408.6314875	1371.56401875	1253.11926875	1318.9138
"2164"	33287.285	34719.216875	29606.40625	33287.285	36467.481875	33287.285	37993.496875	29606.40625	33287.285	33287.285	34719.216875	31782.453125	34719.216875	37993.496875	33287.285	31782.453125
"2165"	119.061308125	119.38602375	133.27538125	118.84044125	128.2579125	114.78490625	144.862475	118.24150625	124.553775	123.31061625	114.572715625	137.36954375	97.87544875	112.594125625	106.961015	97.82370375
"2166"	121.4096475	130.58998125	116.950134375	109.355926875	157.2922875	119.50142125	117.336133125	124.0166375	111.30594875	128.999125	107.549108125	125.94836875	145.31665625	108.195674375	125.469025	121.99607875
"2167"	140.34470625	143.8304875	129.22571875	142.8800875	153.44819375	129.9178625	112.985194375	145.85525625	138.93825625	158.50735	151.52859375	133.62684375	161.7052375	170.22126875	141.2141125	149.94389375
"2168"	3085.2371875	3161.557875	3185.017625	3371.690625	3747.654125	2744.9605	3075.8815625	3733.871625	3777.6041875	3575.6273125	3512.255875	2954.7273125	3280.2924375	3389.256	4024.4406875	3110.2599375
"2169"	1877.3805625	1821.9491875	1769.858625	1930.9149375	1655.0594375	1906.362375	1802.0780625	1777.7739375	1945.8250625	1777.7739375	2069.1820625	1979.044875	2152.1765	2340.720625	2063.4255625	1622.2956875
"2170"	1730.410625	1730.410625	1643.48725	1445.8368125	1667.8416875	1704.1183125	1797.508375	1453.0538125	1216.0190625	1655.0594375	1175.35749375	1453.0538125	1862.15625	1340.09936875	1391.1089875	1557.3445
"2171"	306.18408125	303.89095625	328.25305625	446.0443625	212.77309375	326.4033625	261.3807	390.1722625	437.4114125	296.409675	439.31891875	341.56968125	298.8663875	380.09071875	426.156875	296.81209375
"2172"	335.7622375	346.2339875	408.13461875	395.68861875	400.7477	348.56986875	390.1722625	393.565025	352.26024375	403.8897125	332.8638875	309.03815625	341.56968125	347.1165125	407.5472	351.86961875
"2173"	217.21973125	194.43899375	195.1367375	234.6405125	169.1999625	205.4691625	198.21379375	206.930325	199.95458125	213.02121875	205.82998125	158.35569375	196.48411875	229.518525	180.59670625	175.7157
"2174"	1503.5718125	1321.504525	1404.06320625	1643.48725	958.4091	1293.2516	1279.42508125	1593.4043125	1665.1578125	1178.3372875	1533.5821875	1303.57636875	1456.996625	1659.4333125	1453.0538125	1269.21283125
"2175"	659.6007875	587.78065	689.4332375	963.7305125	777.93676875	522.89451875	684.93556875	926.1542375	930.4155375	713.6812125	754.6065	570.3334125	508.00340625	696.3996125	974.67876875	704.78665
"2176"	1196.250075	1045.7654	1253.11926875	1021.96305625	1164.0585125	1145.4395625	1285.3151875	1070.818	886.1215625	1039.8289875	966.95776875	1181.2415	1141.69775625	888.8268625	971.0343	1076.51441875
"2177"	166.15521875	185.07080625	176.691525	154.0367875	182.91553125	217.65394375	175.9742125	153.44819375	178.55116875	190.0837625	192.99394375	217.00120625	209.16621875	175.2652625	164.647425	202.50403125
"2178"	1050.1631	1114.2686	1374.5466	1519.5769375	914.20564375	1244.9473375	1205.431925	1426.450125	1229.47853125	991.41375	1147.0211	968.83144375	900.60119375	1164.0585125	1226.5545	1047.66545625
"2179"	1371.56401875	1500.504875	1317.17108125	1655.0594375	1429.7661875	1533.5821875	1478.6666875	1560.1451875	1553.5710625	1408.6314875	1655.0594375	1449.209125	1464.242	1486.078375	1560.1451875	1349.1387375
"2180"	498.36223125	508.77130625	395.36555625	389.03225	482.191475	542.700275	529.07845625	392.68253125	459.261225	421.16639375	483.9577375	567.60138125	566.11371875	571.31420625	380.53720625	418.880375
"2181"	24632.46125	25315.849375	26410.46875	22530.876875	26410.46875	23327.8325	25315.849375	22530.876875	22530.876875	28551.9825	22530.876875	23327.8325	23327.8325	22028.864375	22028.864375	24632.46125
"2182"	710.563425	644.35843125	702.48079375	730.32181875	797.30605625	770.6241875	646.0149875	773.98195	797.30605625	710.563425	729.100925	693.8656125	777.93676875	764.398425	752.6116875	666.45420625
"2183"	420.13791875	422.8237625	311.12344375	416.47888125	393.1422125	440.2643875	426.156875	382.11309375	339.58349375	356.23144375	382.4423125	367.990325	387.33343125	412.836525	348.56986875	333.90205625
"2184"	53176.508125	50402.8625	50402.8625	50402.8625	51569.63125	50402.8625	50402.8625	50402.8625	60027.275	60027.275	51569.63125	51569.63125	50402.8625	57652.003125	50402.8625	53176.508125
"2185"	141.5119875	123.223724375	138.99151875	126.31706875	145.85525625	142.7784625	112.323580625	135.19500625	129.22571875	137.209825	130.01406875	120.964215625	121.284244375	124.25296875	127.322	156.7269625
"2186"	496.62605	517.2161375	522.89451875	404.53820625	606.1588125	572.4706875	557.5725375	450.91250625	456.4658625	534.145125	488.75139375	541.08331875	621.56033125	541.6472	409.95545625	599.61059375
"2187"	577.365125	569.45550625	612.07309375	623.9671375	593.02933125	570.3334125	601.18103125	874.15480625	617.465825	490.72709375	625.43870625	613.2324375	513.66861875	777.93676875	889.83	628.0714
"2188"	207.1286875	216.55481875	164.1510625	170.34233125	199.95458125	180.832675	207.1286875	200.97955	200.12188125	200.69331875	184.2517375	213.4697125	248.716625	241.3654625	230.0800625	181.81235625
"2189"	117.816838125	116.034360625	112.204845625	102.771739375	113.81241875	119.85361875	129.22571875	124.85170625	130.58998125	129.74475	112.985194375	124.182975	108.9375475	136.0404875	124.553775	115.7873925
"2190"	256.3708875	283.02851875	266.1359625	224.98385	277.47466875	258.03184375	277.8540375	240.96233125	222.59019375	230.77691875	247.20831875	276.184175	267.6533375	275.77601875	211.06913125	254.9150375
"2191"	13609.143125	14400.65875	15347.5975	11292.8495	16261.31	14180.455625	13837.40125	11889.626375	11664.8881875	14668.64375	11976.012	13449.61675	14400.65875	11097.7715625	10805.7864375	14668.64375
"2192"	104.724660625	82.191979375	104.22797875	120.179699375	110.60338125	113.1196475	125.94836875	118.424845625	123.5052125	130.896725	102.71849	108.987100625	110.953398125	95.850850625	104.05776375	128.6397625
"2193"	3762.6109375	3630.480625	2561.589125	2410.2695625	3097.60575	4206.7009375	4037.4653125	3018.5753125	2420.0363125	2654.5846875	3332.786125	3185.017625	4009.0979375	4058.8026875	2712.683	2828.680375
"2194"	670.08641875	689.4332375	636.17226875	764.398425	877.84154375	713.6812125	765.47441875	794.61015625	847.509875	777.93676875	777.93676875	735.03175625	811.27196875	949.96799375	815.72141875	727.94110625
"2195"	264.16695	211.24961875	231.6461625	262.43188125	270.69875	230.61845625	227.74133125	231.907175	249.87685	240.62743125	191.52170625	208.60121875	199.95458125	208.143375	249.87685	217.4192875
"2196"	189.664025	215.708425	205.82998125	202.50403125	187.32281875	173.12901875	195.98745625	182.42573125	171.4741125	185.5860375	196.7122125	182.02185625	221.45915	227.74133125	206.34208125	184.68794375
"2197"	138.99151875	137.510225	154.1909	131.779825	142.213075	136.52763125	125.8018625	167.5194125	140.73026875	125.2646125	126.91751875	132.5872375	162.81329375	125.73831875	149.45955	128.7973125
"2198"	197.00415	190.0837625	167.74570625	167.05679375	172.3759125	194.1935	190.0837625	181.55728125	173.94800625	171.0735875	205.2394625	188.329075	163.29834375	203.87880625	148.43548125	192.78555625
"2199"	222.37608125	196.7122125	150.5442125	122.0647075	139.9649625	160.825725	201.4922125	156.9197125	180.59670625	166.50008125	177.18116875	218.68633125	219.61459375	205.2394625	135.9154875	209.42774375
"2200"	158.02850625	119.650503125	137.8115625	142.41215625	137.36954375	133.98258125	128.58011875	117.735094375	120.11153125	119.53063	155.1256375	134.78998125	136.52763125	112.83953125	107.734038125	124.771225
"2201"	417.35866875	281.4028125	359.9445875	466.0537875	337.9501625	346.2339875	387.87693125	447.50156875	404.53820625	312.6989625	337.9501625	365.7840875	323.54536875	426.156875	326.0111625	388.42366875
"2202"	1103.22355	1141.69775625	1288.08679375	1231.5098375	1396.598575	1264.12596875	1217.9185625	1147.0211	1298.69239375	1396.598575	1172.762	1279.42508125	1253.11926875	1045.7654	1306.6284	1435.01625
"2203"	2712.683	2930.51275	2541.1995625	3029.994625	2547.0751875	2630.472625	2687.070875	2905.02625	3287.6308125	2918.5396875	3319.4073125	3055.688875	3007.06075	3299.3075	2905.02625	2475.583125
"2204"	15147.65125	16105.9475	15147.65125	14014.9	14180.455625	16660.76375	14014.9	13837.40125	13609.143125	16105.9475	13837.40125	16660.76375	16261.31	13609.143125	13609.143125	15347.5975
"2205"	138.11715625	151.52859375	150.05670625	170.88375625	135.8038	176.3299125	133.62684375	177.37644375	170.66820625	177.18116875	170.66820625	129.61915625	168.45078125	153.33321875	176.691525	166.8430875
"2206"	225.87296875	203.87880625	232.1652625	195.1367375	219.61459375	194.04874375	203.6782375	208.3970125	209.16621875	241.3654625	181.81235625	209.84449375	188.84561875	185.85318125	218.92528125	187.8465
"2207"	590.96005625	631.89014375	570.3334125	577.365125	670.08641875	620.075975	699.5371375	578.311125	565.13405	636.17226875	554.03923125	614.0723375	617.465825	669.0922625	541.08331875	613.2324375
"2208"	2449.1771875	2503.6976875	2752.592125	2561.589125	2966.07825	2607.72225	2324.1283125	2599.67075	2432.77875	3029.994625	2371.2341875	2737.7	2541.1995625	2119.20925	2401.18975	2966.07825
"2209"	243.11438125	234.98815625	210.0678125	213.02121875	253.1035375	261.3807	261.00009375	195.1367375	210.43860625	239.77008125	230.61845625	195.78506875	243.67639375	212.77309375	246.3151125	220.4122625
"2210"	1159.94286875	1111.519625	1318.9138	1201.43758125	1478.6666875	1321.504525	1157.38374375	1108.36615	1148.89369375	1255.3415125	1201.43758125	1093.31123125	1164.0585125	968.83144375	1073.00844375	1293.2516
"2211"	888.8268625	841.91125	752.6116875	1003.4169125	638.031575	836.49176875	874.15480625	909.552525	971.0343	837.931675	1053.74255	875.59075625	932.1527625	1145.4395625	1009.73246875	854.29449375
"2212"	135.9154875	148.9598125	145.743725	135.19500625	127.76861875	154.0367875	122.39045375	133.62684375	125.04855	143.92874375	135.0711375	142.3083125	136.34145625	150.46824375	128.00195	141.5119875
"2213"	1281.90871875	1318.9138	1416.4337625	1250.48443125	1507.827375	1260.76866875	1399.36441875	1229.47853125	1162.14265625	1371.56401875	1340.09936875	1308.6395125	1301.07896875	1275.942675	1298.69239375	1443.8390625
"2214"	284.08881875	231.392375	294.88176875	261.3807	287.810125	245.7314	273.16239375	284.08881875	241.3654625	259.0566875	248.19821875	231.392375	253.1035375	258.03184375	243.67639375	189.664025
"2215"	1306.6284	1250.48443125	1301.07896875	1090.973375	1110.4611125	1324.2960375	1137.42674375	1178.3372875	1190.99891875	1070.818	1170.02900625	1531.072875	1241.463	1380.83918125	1204.07394375	1201.43758125
"2216"	1039.8289875	837.931675	1172.762	1269.21283125	1229.47853125	1190.99891875	914.20564375	1140.15824375	1226.5545	1193.511325	1032.47171875	960.4240625	965.6062875	1129.81689375	1377.5416375	1084.3465125
"2217"	686.79120625	646.0149875	589.94665	488.75139375	762.449175	686.79120625	667.7895875	431.39665	458.22325625	650.44503125	525.2982625	618.392625	751.3498875	614.80950625	528.23089375	528.23089375
"2218"	158.90674375	162.03883125	197.8295625	229.77753125	160.825725	167.5194125	174.433775	237.8826125	202.50403125	172.91635625	242.8700875	191.52170625	166.037875	245.3605375	230.77691875	161.86034375
"2219"	125.40454375	121.18721	134.24400625	159.2288875	97.62353375	122.650785	117.150318125	138.204525	150.05670625	135.66065	132.365175	110.953398125	119.53063	107.08530875	154.33251875	118.30995625
"2220"	5031.0728125	5105.0305625	4712.122625	5336.962	5382.1240625	5301.47725	5174.6090625	5419.5634375	5446.6909375	5265.8705625	5685.4160625	5837.1560625	5419.5634375	5336.962	5174.6090625	5105.0305625
"2221"	1704.1183125	1764.9110625	1761.449625	1491.4858125	2190.54425	1627.6480625	1807.21675	1399.36441875	1491.4858125	2123.1938125	1593.4043125	1807.21675	1755.456375	1730.410625	1676.0770625	1802.0780625
"2222"	312.150475	265.82519375	235.67009375	273.8765125	225.296375	274.2599375	289.4823	237.5874875	312.150475	282.33935	292.80665	237.8826125	269.65378125	281.80791875	293.85605625	273.16239375
"2223"	157.0238	158.50735	192.4895375	186.3365125	173.12901875	163.29834375	154.8331625	154.48195625	195.1367375	200.49745625	128.106375	177.8334125	182.2259875	156.02128125	159.5969875	191.6935875
"2224"	119.76727125	124.6313375	110.60338125	119.111081875	120.69455875	127.6941	126.91751875	103.419868125	112.084468125	121.01131875	105.346215625	123.949725	124.771225	134.78998125	103.45450875	125.10614375
"2225"	138.2784375	138.99151875	137.00811875	137.510225	131.49595	129.41006875	144.14264375	148.0954625	130.7393875	138.65275625	150.46824375	152.71634375	127.38990625	130.896725	135.19500625	136.59244375
"2226"	100.154086875	93.27738125	96.180395	106.371265625	115.3067075	93.81186625	129.34058125	108.88518625	108.88518625	115.7873925	94.108569375	110.32955125	126.780675	106.425141875	120.179699375	111.8253175
"2227"	1896.86025	1667.8416875	1557.3445	1544.8606875	1612.59075	1952.087	1557.3445	1460.6138125	1557.3445	1550.0055	1915.8289375	1694.1224375	2058.2325625	1650.016125	1384.14625	1627.6480625
"2228"	339.58349375	333.90205625	306.52756875	245.7314	356.8054125	414.7609125	312.6989625	280.4620875	297.44858125	321.59259375	287.58173125	374.52108125	438.26636875	317.67760625	281.80791875	358.84991875
"2229"	130.01406875	134.44104375	151.95386875	100.061850625	128.58011875	137.936425	137.00811875	110.846081875	124.96076875	143.4883625	106.543005	131.971725	137.36954375	134.44104375	115.567671875	147.6240125
"2230"	280.4620875	306.52756875	318.623375	276.88428125	336.9694875	268.42438125	284.31165625	293.38343125	279.32096875	346.830625	281.80791875	317.332925	299.3984125	266.1359625	283.02851875	309.88751875
"2231"	131.8763375	141.666075	137.6708625	115.743068125	173.7467375	135.43074375	125.87471875	137.510225	131.971725	139.644175	108.9375475	129.22571875	164.82031875	97.530025	113.362081875	115.3067075
"2232"	375.8839	322.95165	365.20141875	270.69875	336.33953125	345.1853	326.0111625	281.80791875	289.4823	362.0122	260.72263125	341.0995625	350.11641875	257.8044125	316.21161875	390.6407625
"2233"	136.44404375	125.57236875	135.573975	140.62668125	143.63204375	132.2766	110.077685	123.223724375	116.950134375	115.01405625	131.8763375	145.66103125	168.26504375	131.971725	114.10908625	132.693975
"2234"	4009.0979375	3575.6273125	3804.3469375	3828.085375	3018.5753125	3843.7041875	3706.611375	3693.117875	3786.7314375	3495.7383125	4009.0979375	4112.179	3674.235625	4050.7033125	3828.085375	3436.576875
"2235"	132.186525	112.90617375	122.787875625	108.0757625	141.5119875	137.8115625	105.43954375	98.013243125	104.6664725	144.398125	114.78490625	126.31706875	140.73026875	143.72466875	109.929696875	127.6941
"2236"	3560.822875	3560.822875	3606.2933125	2814.2064375	3869.9581875	3854.50825	3537.52475	3055.688875	2646.7761875	3537.52475	3522.616125	3804.3469375	3479.547375	2996.8821875	3287.6308125	3621.61025
"2237"	219.97361875	193.156625	191.907125	205.4691625	235.96665625	214.93336875	208.143375	220.19465625	187.69620625	188.13515625	175.4481875	178.69423125	226.6156875	177.653225	203.6782375	203.03395625
"2238"	709.16879375	731.61870625	655.04405	720.26415	641.3584875	781.6050875	772.2212125	704.78665	658.52740625	644.35843125	664.38058125	733.74129375	843.90668125	675.520275	666.45420625	683.1083125
"2239"	138.5512625	130.31656875	134.91399375	147.6240125	124.182975	133.27538125	138.024475	111.430859375	108.5706225	118.991301875	132.693975	114.78490625	114.4823975	113.409636875	130.4157625	157.86830625
"2240"	582.35465625	679.05865625	547.55945625	590.96005625	669.0922625	585.48206875	675.520275	547.55945625	568.29280625	498.36223125	704.78665	601.18103125	657.12001875	673.97680625	589.94665	529.07845625
"2241"	239.43008125	202.02455625	248.19821875	211.24961875	254.55285	251.4112875	221.88445625	184.478075	266.1359625	280.4620875	188.945	227.25635	248.19821875	222.37608125	265.279125	269.65378125
"2242"	1553.5710625	1511.7638125	1755.456375	1533.5821875	1589.9538125	1632.6514375	1533.5821875	1690.522125	1650.016125	1544.8606875	1615.260125	1399.36441875	1599.218375	1586.510625	1710.256625	1891.7969375
"2243"	132.09293125	130.4958625	123.5052125	122.8861325	138.4951125	161.7052375	151.35309375	125.40454375	115.608551875	148.5729625	128.7092	147.4429125	147.52181875	138.85863125	156.22278125	156.5799
"2244"	6441.334	6221.2885	5382.1240625	4593.6923125	6055.0879375	6911.651625	7486.790625	4484.5216875	4855.5949375	4922.93875	6538.028	6328.97475	7198.6705625	6569.4785625	4976.282625	5934.8460625
"2245"	1247.11676875	1295.606725	1234.63765	1467.4090625	1132.100225	1185.516725	1234.63765	1420.4621875	1394.30638125	1150.76445625	1531.072875	1187.68459375	1281.90871875	1266.29569375	1557.3445	1086.93941875
"2246"	1445.8368125	1129.81689375	1201.43758125	1896.86025	1013.2962375	1710.256625	1060.499825	1918.7170625	1872.1761875	1260.76866875	1057.66533125	1568.376625	1394.30638125	1363.01879375	1993.0710625	1129.81689375
"2247"	282.33935	267.22776875	256.14561875	304.36200625	284.31165625	281.80791875	297.44858125	348.56986875	360.9897	303.24875	362.6535	259.820325	324.9284375	377.702375	322.507025	266.96698125
"2248"	363.32661875	377.702375	450.0908	395.36555625	497.6289	445.2691875	444.5516375	444.5516375	433.95499375	455.624475	328.25305625	312.150475	368.799725	349.67496875	422.8237625	305.80908125
"2249"	629.17904375	704.78665	557.5725375	669.0922625	544.77420625	586.7843375	571.31420625	673.97680625	736.10881875	598.0468625	698.1995125	662.3163125	667.7895875	700.9554375	644.35843125	638.031575
"2250"	3342.3871875	3816.01675	3085.2371875	2888.21925	3262.4178125	2762.177	3522.616125	3042.2939375	2663.8629375	3136.4814375	2966.07825	3342.3871875	3042.2939375	2706.7728125	2786.4924375	2888.21925
"2251"	137.3106625	152.05593125	137.36954375	125.469025	155.0148375	138.11715625	120.023820625	124.771225	120.69455875	153.60475	119.85361875	139.644175	107.20053625	128.17700625	122.650785	128.17700625
"2252"	2699.0403125	2099.224	1988.4365625	1968.60475	2173.128375	2583.06375	2440.3885	1710.256625	1915.8289375	2209.9459375	2566.1953125	2377.5640625	2663.8629375	2541.1995625	1896.86025	2266.8151875
"2253"	112.6684575	122.262156875	114.572715625	114.572715625	110.208703125	103.13163	106.1343925	83.325541875	116.034360625	114.63319625	104.485875	90.93074125	110.682538125	128.106375	118.106844375	102.9464575
"2254"	226.10808125	190.51745625	244.6146625	259.41735625	275.267075	206.0949125	200.69331875	433.3757625	230.61845625	240.27358125	157.20018125	219.3358125	206.930325	232.6081625	368.799725	464.2609625
"2255"	1229.47853125	1032.47171875	1229.47853125	1159.94286875	1157.38374375	1152.64163125	1070.818	977.3684125	874.15480625	1014.80436875	857.5284125	1094.8918	1193.511325	871.08604375	1000.55864375	906.11650625
"2256"	2401.18975	2712.683	2228.011875	2023.5706875	2432.77875	2377.5640625	2401.18975	2173.128375	2289.146875	2475.583125	2228.011875	2541.1995625	2410.2695625	2213.996	2220.185	2449.1771875
"2257"	122.0647075	114.10908625	97.64507875	109.285616875	109.60803375	109.186846875	131.971725	97.32085625	106.058656875	117.089145625	112.94686875	103.057011875	103.262565	130.4958625	86.913825625	98.8789025
"2258"	175.4481875	185.85318125	229.77753125	255.6831875	197.18503125	171.4741125	152.254475	208.143375	223.5327875	225.296375	197.8295625	160.825725	166.8430875	198.686575	202.8729	194.94613125
"2259"	434.90235625	397.5405875	399.5033	421.16639375	444.5516375	431.39665	360.9897	446.818525	406.80276875	404.98795625	404.53820625	411.37489375	351.19736875	440.2643875	368.37513125	436.33993125
"2260"	308.7176375	345.1853	315.7179375	387.33343125	282.73643125	310.588475	374.52108125	386.48171875	322.507025	299.3984125	297.44858125	353.63673125	300.00816875	319.9226375	318.623375	274.2599375
"2261"	724.802775	726.893975	832.3930125	551.3633875	822.84111875	669.0922625	718.46116875	519.43873125	441.27988125	744.98763125	467.88323125	617.465825	658.52740625	536.5018875	488.75139375	730.32181875
"2262"	13449.61675	13449.61675	14180.455625	15727.676875	11444.448125	14400.65875	14180.455625	14668.64375	16468.91875	13837.40125	15911.149375	15147.65125	14014.9	16261.31	16261.31	14854.93375
"2263"	128.88545625	121.07139875	118.172455	123.223724375	111.252263125	113.81241875	135.573975	126.91751875	123.949725	114.69402125	126.39529375	115.567671875	117.735094375	119.4722125	117.450494375	143.4883625
"2264"	461.48621875	477.51555	474.27483125	505.4173875	388.42366875	499.059675	503.21096875	483.9577375	477.51555	526.26974375	593.9617	491.7531375	392.050775	504.176375	515.0439	470.42285
"2265"	494.33515	376.47808125	466.0537875	541.6472	548.67416875	497.6289	450.0908	454.52866875	481.289475	453.8130875	444.5516375	558.0739	457.33564375	394.467725	547.55945625	458.22325625
"2266"	139.62100625	150.46824375	127.95795	116.139193125	176.691525	146.24518125	162.27561875	146.9806	141.84931875	140.9942875	150.75951875	149.0791375	143.426575	139.47879375	142.98675625	127.8595875
"2267"	1154.6791125	1066.59191875	1137.42674375	1076.51441875	995.83595	1047.66545625	1014.80436875	1079.95024375	1264.12596875	1279.42508125	1157.38374375	1317.17108125	1181.2415	1132.100225	1140.15824375	1187.68459375
"2268"	123.949725	112.78632375	109.76148375	104.096135	136.34145625	122.96768	141.9656375	115.93288125	109.60803375	125.94836875	104.555471875	147.52181875	128.7092	106.636851875	103.5875075	117.336133125
"2269"	1213.21278125	1159.94286875	1208.35105625	1000.55864375	1295.606725	1216.0190625	1026.970575	979.13878125	1154.6791125	1143.6339875	1020.28456875	1175.35749375	1185.516725	980.79641875	918.15639375	1199.15524375
"2270"	5600.3549375	5968.788	6328.97475	5600.3549375	6441.334	6263.88775	6123.4515625	5837.1560625	5500.604125	5568.450625	5723.11475	6645.4884375	5643.4426875	5382.1240625	5382.1240625	6681.7630625
"2271"	90.8682425	121.469491875	106.1343925	135.43074375	128.4249	118.172455	99.322775625	117.278580625	123.223724375	128.7973125	138.99151875	110.731096875	113.489303125	127.1607875	104.884945	140.0884
"2272"	97.66529375	94.888861875	95.4687425	101.91128375	94.0522025	93.908310625	107.734038125	114.10908625	123.85453125	94.161974375	127.38990625	90.471760625	93.00082375	115.84324875	110.89793	71.50712125
"2273"	307.53738125	302.63064375	357.430175	402.96745	407.5472	328.25305625	292.38105625	372.516125	310.588475	319.514725	337.42628125	295.9890375	326.0111625	330.3671625	375.2119	308.371
"2274"	2930.51275	2983.483	3018.5753125	3207.5211875	3172.495	2859.111	2897.3403125	3299.3075	3963.115875	3299.3075	3436.576875	3172.495	3029.994625	3436.576875	3733.871625	3007.06075
"2275"	991.41375	986.61549375	1032.47171875	1063.1577625	1043.116175	1007.18340625	855.64328125	1018.5534	1114.2686	867.6335875	1106.5426375	1135.09235	887.14048125	942.3346625	1074.97226875	928.623225
"2276"	742.1235625	671.12965	741.47193125	776.489725	664.38058125	610.021	700.9554375	751.3498875	699.5371375	669.0922625	580.7050125	805.4291125	673.97680625	684.93556875	742.1235625	656.13559375
"2277"	1478.6666875	1710.256625	1193.511325	1426.450125	1084.3465125	1371.56401875	1511.7638125	1503.5718125	1507.827375	1216.0190625	1835.7518125	1537.4696875	1441.3556875	1797.508375	1445.8368125	1193.511325
"2278"	372.516125	1486.078375	374.52108125	321.015	335.7622375	421.7986875	2475.583125	388.42366875	441.8526	556.5378125	1955.004875	417.35866875	553.3086125	1599.218375	421.7986875	627.03475
"2279"	962.51514375	1175.35749375	1247.11676875	1196.250075	1078.22755625	1106.5426375	1114.2686	1321.504525	1079.95024375	1082.1166375	1145.4395625	993.80025	972.7642625	1229.47853125	1118.24211875	1003.4169125
"2280"	6855.6296875	7226.7319375	5723.11475	5083.38425	5968.788	6971.071625	7080.7543125	6538.028	6055.0879375	5883.3946875	6221.2885	6569.4785625	6825.8791875	6055.0879375	5336.962	5968.788
"2281"	113.04844	97.597860625	103.85332	111.719463125	101.053881875	129.34058125	106.23758375	105.158015	97.800346875	100.83985125	85.70842625	107.895176875	127.95795	94.5255075	112.428491875	93.983979375
"2282"	106.543005	108.67150625	114.87633375	85.3983825	101.165163125	86.695639375	133.38234375	91.82843375	92.930239375	86.39006625	92.092698125	93.27738125	95.229444375	116.89309625	87.755034375	84.89345
"2283"	259.0566875	266.96698125	246.937175	273.16239375	240.96233125	235.44740625	261.82594375	257.3746125	248.716625	262.7723625	302.63064375	234.98815625	224.98385	245.00195625	248.19821875	218.92528125
"2284"	133.27538125	126.57411875	161.86034375	184.90524375	158.5717375	166.6700875	119.38602375	162.14169375	162.42654375	152.05593125	136.82645	152.62418125	124.553775	116.59035125	158.50735	158.90674375
"2285"	3522.616125	3426.93725	3706.611375	3560.822875	3804.3469375	3786.7314375	3342.3871875	3575.6273125	3854.50825	3869.9581875	3549.736	3549.736	3426.93725	3110.2599375	3716.1529375	3777.6041875
"2286"	126.226525	117.336133125	132.365175	115.608551875	116.446038125	106.8140571875	117.410805625	93.302946875	115.440505	142.0769625	100.9755325	133.53243125	109.54561	109.233379375	109.54561	112.014748125
"2287"	215.1605125	159.5969875	220.19465625	227.25635	227.74133125	196.48411875	168.45078125	171.66988125	210.21276875	191.52170625	187.0800125	179.03915	210.62055	194.04874375	249.56894375	205.82998125
"2288"	109.186846875	132.365175	118.84044125	114.51289625	119.53063	138.65275625	136.52763125	101.009326875	122.39045375	117.870768125	127.21530625	104.459333125	118.67781875	121.52585625	117.150318125	114.4823975
"2289"	128.999125	124.91373125	108.195674375	138.65275625	133.837825	138.85863125	132.50091875	131.49595	117.870768125	130.2047625	133.91555625	144.63534375	130.58998125	117.219205625	142.3083125	153.44819375
